year,quarter,district,income_avg,expand_avg
2018,1,1000800,3657001,10101462477
2018,1,1000799,3300062,7012809892
2018,1,1000798,3002458,10460888633
2018,1,1000797,2909154,10194232671
2018,1,1000796,3099510,8096300456
2018,1,1000795,3689063,7065353143
2018,1,1000794,3470698,5004209565
2018,1,1000793,3094375,8861464267
2018,1,1000792,3099267,6717963594
2018,1,1000791,3136782,9582163019
2018,1,1000790,3276671,9392904986
2018,1,1000789,3248411,8567590252
2018,1,1000788,3511157,10728177589
2018,1,1000787,3669150,11471337975
2018,1,1000786,3369210,9785024385
2018,1,1000785,3630948,11992850505
2018,1,1000784,2919741,11864273573
2018,1,1000783,4071269,9980665473
2018,1,1000782,3873057,8075835695
2018,1,1000781,3387879,8722787698
2018,1,1000780,3474608,7253198140
2018,1,1000779,4014902,4390101840
2018,1,1000778,3894807,4948647389
2018,1,1000777,2840419,7656304549
2018,1,1000776,3484889,8846711315
2018,1,1000775,4252559,8791837184
2018,1,1000774,4260225,5910846808
2018,1,1000773,3448632,9788397251
2018,1,1000772,3675179,10600204807
2018,1,1000771,3626110,6703863513
2018,1,1000770,3493982,8288321730
2018,1,1000769,4200212,7169430876
2018,1,1000768,4320075,8877738090
2018,1,1000767,4397844,12163342430
2018,1,1000766,3390325,9711657695
2018,1,1000765,4577299,4002160483
2018,1,1000764,4018347,2757403074
2018,1,1000763,5064123,4079872034
2018,1,1000762,4653146,6233607353
2018,1,1000761,4914763,11716766308
2018,1,1000760,4281527,7337408087
2018,1,1000759,4539481,8553556379
2018,1,1000758,4867523,8359410969
2018,1,1000757,3695531,11964638702
2018,1,1000756,4066085,9066512758
2018,1,1000755,4734947,5921724670
2018,1,1000754,4481400,4759090082
2018,1,1000753,4262618,6919658913
2018,1,1000752,3544171,8530749946
2018,1,1000751,4771392,7953518163
2018,1,1000750,4993160,9446028799
2018,1,1000749,3225491,9857394293
2018,1,1000748,3627839,11042727327
2018,1,1000747,3901854,8032658298
2018,1,1000746,3978366,9006070740
2018,1,1000745,4314355,5473019895
2018,1,1000744,4276972,7373151163
2018,1,1000743,3467159,9531560680
2018,1,1000742,4929878,9168812106
2018,1,1000741,4912745,10182394174
2018,1,1000740,4648816,8526512621
2018,1,1000739,4567182,8309942822
2018,1,1000738,4255516,9727060794
2018,1,1000737,4250958,9449889786
2018,1,1000736,3697310,10115928579
2018,1,1000735,3631114,12663636564
2018,1,1000734,3467033,9046524439
2018,1,1000733,3650616,10856816759
2018,1,1000732,2658940,8706326677
2018,1,1000731,3573711,6733414284
2018,1,1000730,3563599,6739092260
2018,1,1000729,3557369,6165405489
2018,1,1000728,3486919,7063424461
2018,1,1000727,3976520,10173253409
2018,1,1000726,4011451,9661715771
2018,1,1000725,4145154,4654755676
2018,1,1000724,3757754,8913970552
2018,1,1000723,3584775,3622398902
2018,1,1000722,3421130,4886827540
2018,1,1000721,4033925,3688145552
2018,1,1000720,3901998,4077604129
2018,1,1000719,3833301,5642045597
2018,1,1000718,3331654,6600626614
2018,1,1000717,4000122,6582519972
2018,1,1000716,3720258,8490378133
2018,1,1000715,3713214,7041461967
2018,1,1000714,4040041,6476430919
2018,1,1000713,3665276,5286230053
2018,1,1000712,3716811,4875315104
2018,1,1000711,3570122,6031538438
2018,1,1000710,3595775,4607915121
2018,1,1000709,3660443,6854668859
2018,1,1000708,3083703,7831238918
2018,1,1000707,3372608,9935597357
2018,1,1000706,3470573,6843174918
2018,1,1000705,3656607,6227638899
2018,1,1000704,3096123,11185597758
2018,1,1000703,3733502,10142700316
2018,1,1000702,3351204,8189148560
2018,1,1000701,3255364,6276676352
2018,1,1000700,4391928,4509791725
2018,1,1000699,4063720,11561549850
2018,1,1000698,3507864,8935081441
2018,1,1000697,3495204,5316813714
2018,1,1000696,3623688,6494836139
2018,1,1000695,3027060,6461757651
2018,1,1000694,3193898,7379968676
2018,1,1000693,3301279,9615638791
2018,1,1000692,3571547,8070334547
2018,1,1000691,4828602,6917342449
2018,1,1000690,4458225,7230945432
2018,1,1000689,4296884,6887858875
2018,1,1000688,4013222,4984332513
2018,1,1000687,3405914,5907498779
2018,1,1000686,4265047,3136041048
2018,1,1000685,3968419,3050311119
2018,1,1000684,4182064,3885267629
2018,1,1000683,3632056,6773488693
2018,1,1000682,2613734,10208932667
2018,1,1000681,2603073,10631499891
2018,1,1000680,2835564,9234448786
2018,1,1000679,2978607,3048664601
2018,1,1000678,2742948,9138869568
2018,1,1000677,2944138,3966841744
2018,1,1000676,2791563,4061584518
2018,1,1000675,3056448,9006220028
2018,1,1000674,3000582,11498776634
2018,1,1000673,2927022,9320547391
2018,1,1000672,2892361,7484467417
2018,1,1000671,2840946,8549137894
2018,1,1000670,2732810,4655474717
2018,1,1000669,2929452,4222280296
2018,1,1000668,3082251,4880125059
2018,1,1000667,3757944,10645092624
2018,1,1000666,2676393,8239840536
2018,1,1000665,2692166,10745081318
2018,1,1000664,2696338,9666797115
2018,1,1000663,2417295,8127064509
2018,1,1000662,3222955,4260202594
2018,1,1000661,2809725,7688359701
2018,1,1000660,3735169,10708479398
2018,1,1000659,3025609,8384071580
2018,1,1000658,2987445,7351523153
2018,1,1000657,3697282,1693784327
2018,1,1000656,2918090,5623028453
2018,1,1000655,3013088,9302729334
2018,1,1000654,3029828,6290870305
2018,1,1000653,3758382,5028641469
2018,1,1000652,4017618,5793468240
2018,1,1000651,3138446,7107379477
2018,1,1000650,3123776,7365532232
2018,1,1000649,4356478,4930850257
2018,1,1000648,3662635,7252522350
2018,1,1000647,3697713,2945468451
2018,1,1000646,2928999,4433991908
2018,1,1000645,2964461,5573077208
2018,1,1000644,2991061,5940323375
2018,1,1000643,2862228,6732984705
2018,1,1000642,3325978,7454246722
2018,1,1000641,3308687,9336293346
2018,1,1000640,3788119,11434346999
2018,1,1000639,3747009,6403090102
2018,1,1000638,3418440,12107808776
2018,1,1000637,3418413,12206977413
2018,1,1000636,4087514,4684709151
2018,1,1000635,3564404,6790392298
2018,1,1000634,3326318,11438574223
2018,1,1000633,3055104,7715649070
2018,1,1000632,3108828,15813142313
2018,1,1000631,2682265,10142313672
2018,1,1000630,3430333,7672116052
2018,1,1000629,3402304,6116571778
2018,1,1000628,2956887,6114837099
2018,1,1000627,3084571,10848466356
2018,1,1000626,2724866,6436778679
2018,1,1000625,3637654,7602472049
2018,1,1000624,3481919,8033945625
2018,1,1000623,3487041,8092602011
2018,1,1000622,3513033,8289388072
2018,1,1000621,3505972,8748591082
2018,1,1000620,3344747,4592604360
2018,1,1000619,3403830,9006697710
2018,1,1000618,3623921,6976457689
2018,1,1000617,3257962,7840374910
2018,1,1000616,3341070,7229130212
2018,1,1000615,3874973,7664148588
2018,1,1000614,3899460,8209356756
2018,1,1000613,3886790,9170035292
2018,1,1000612,3350292,5199344963
2018,1,1000611,3051468,11507128548
2018,1,1000610,2884498,11294075272
2018,1,1000609,3196674,10185478548
2018,1,1000608,3916122,8946110145
2018,1,1000607,4237643,5847141400
2018,1,1000606,3059536,10393309186
2018,1,1000605,2785154,14123722477
2018,1,1000604,2912121,14183556532
2018,1,1000603,3329452,12395016563
2018,1,1000602,2977229,11577671412
2018,1,1000601,2695009,14032476778
2018,1,1000600,2787265,11010999696
2018,1,1000599,2828057,11698112841
2018,1,1000598,3929389,7594025124
2018,1,1000597,4422324,8992158275
2018,1,1000596,4399704,9353552704
2018,1,1000595,4072510,2366329924
2018,1,1000594,3750950,4519778668
2018,1,1000593,3516912,9969960311
2018,1,1000592,3483259,9679278606
2018,1,1000591,3139938,9892621528
2018,1,1000590,3317813,3216338453
2018,1,1000589,3158242,8544284160
2018,1,1000588,3579491,10870060653
2018,1,1000587,3286452,9339039578
2018,1,1000586,3178047,7302667915
2018,1,1000585,4513517,6707986271
2018,1,1000584,3205882,11176956630
2018,1,1000583,2882777,5258116186
2018,1,1000582,2745624,15452402471
2018,1,1000581,3111810,10026220242
2018,1,1000580,3059160,5680397997
2018,1,1000579,4189581,10106820254
2018,1,1000578,4433962,10100308661
2018,1,1000577,3940000,11094094553
2018,1,1000576,3780404,9566858062
2018,1,1000575,3839502,4218645513
2018,1,1000574,5125386,3464264222
2018,1,1000573,4051278,8432731174
2018,1,1000572,2952314,11880662430
2018,1,1000571,2936506,11656704531
2018,1,1000570,2845139,15330361996
2018,1,1000569,2826494,12708980076
2018,1,1000568,3018359,6256823732
2018,1,1000567,3118879,10245830767
2018,1,1000566,2940096,13213964607
2018,1,1000565,3005626,12331692352
2018,1,1000564,2856474,11832783076
2018,1,1000563,2912177,11285189346
2018,1,1000562,3969833,9615714842
2018,1,1000561,3448213,11655007421
2018,1,1000560,4574740,11536644873
2018,1,1000559,4685495,6397676518
2018,1,1000558,2830279,11928170214
2018,1,1000557,2861673,13341824512
2018,1,1000556,3037170,20523818580
2018,1,1000555,3013807,15750098011
2018,1,1000554,2895949,21182649476
2018,1,1000553,2902010,15389356501
2018,1,1000552,3067013,18704845318
2018,1,1000551,2671356,7401416801
2018,1,1000550,3395423,5463299179
2018,1,1000549,2847442,7526856465
2018,1,1000548,3203088,8485751853
2018,1,1000547,3260224,9666775710
2018,1,1000546,3537522,8951551275
2018,1,1000545,3495529,9129674340
2018,1,1000544,4601456,5201186106
2018,1,1000543,3509230,5631477911
2018,1,1000542,3345006,7834493980
2018,1,1000541,4029864,8550985022
2018,1,1000540,4410328,5468706599
2018,1,1000539,3271180,8411954925
2018,1,1000538,3257810,8369038728
2018,1,1000537,3764198,11181648542
2018,1,1000536,3051537,11133608997
2018,1,1000535,3470148,8773606981
2018,1,1000534,3238692,8552482535
2018,1,1000533,4821599,10334053814
2018,1,1000532,5083544,7629082180
2018,1,1000531,4914050,9521195031
2018,1,1000530,5345866,7707194246
2018,1,1000529,4903853,12491471993
2018,1,1000528,4587432,8247471165
2018,1,1000527,5321814,9604902954
2018,1,1000526,3859369,11818272991
2018,1,1000525,4152831,10658932600
2018,1,1000524,5965842,2115506840
2018,1,1000523,3504672,11108257679
2018,1,1000522,4523858,8459848758
2018,1,1000521,3920076,7622749223
2018,1,1000520,5579408,5435490009
2018,1,1000519,5344693,9682587924
2018,1,1000518,3254883,7167872692
2018,1,1000517,3746777,3426211695
2018,1,1000516,3242890,7275215819
2018,1,1000515,2978428,8934312240
2018,1,1000514,2972541,7696090109
2018,1,1000513,2857918,8978938622
2018,1,1000512,2993308,10642881550
2018,1,1000511,2810564,12549020317
2018,1,1000510,3158307,10305200189
2018,1,1000509,3006222,7526683790
2018,1,1000508,3118272,9982012255
2018,1,1000507,2588770,6868044502
2018,1,1000506,3610709,10894033803
2018,1,1000505,5103651,6972021001
2018,1,1000504,4893109,7215486804
2018,1,1000503,4578900,10464238255
2018,1,1000502,3711288,11449551269
2018,1,1000501,3868394,12007723741
2018,1,1000500,3634272,9468384403
2018,1,1000499,3598039,9750051961
2018,1,1000498,3435691,11179010780
2018,1,1000497,3539564,8481671772
2018,1,1000496,4592067,6004228547
2018,1,1000495,3550170,4719123171
2018,1,1000494,3562678,5035663121
2018,1,1000493,4341822,5088214447
2018,1,1000492,4162042,8813289249
2018,1,1000491,4792402,5323557022
2018,1,1000490,4810366,4101284963
2018,1,1000489,4851318,5542817212
2018,1,1000488,4208788,6436011142
2018,1,1000487,4482909,4885113994
2018,1,1000486,4496077,6715220062
2018,1,1000485,3687364,4576840681
2018,1,1000484,3276452,10714444856
2018,1,1000483,3616215,7104605604
2018,1,1000482,3681558,9841805888
2018,1,1000481,3510997,7815358128
2018,1,1000480,4878916,7412883582
2018,1,1000479,3788899,9031765974
2018,1,1000478,4199062,8069006652
2018,1,1000477,4446742,5713978232
2018,1,1000476,3687045,13207475480
2018,1,1000475,3719510,9858320680
2018,1,1000474,4899624,9503233818
2018,1,1000473,4829570,6108475557
2018,1,1000472,5100015,6777727024
2018,1,1000471,5157280,4877644640
2018,1,1000470,3868479,7296834695
2018,1,1000469,3754522,8094284941
2018,1,1000468,3663258,5622642764
2018,1,1000467,3610149,6473577494
2018,1,1000466,3558441,7611925498
2018,1,1000465,3752313,5734593551
2018,1,1000464,4496286,7731847255
2018,1,1000463,5502011,4984576956
2018,1,1000462,4533918,9782490022
2018,1,1000461,4517070,11295985665
2018,1,1000460,4354165,6257885838
2018,1,1000459,3973045,8287204712
2018,1,1000458,4605270,6656607003
2018,1,1000457,3906660,5669099729
2018,1,1000456,3763986,5394686551
2018,1,1000455,3986021,4670917393
2018,1,1000454,3290680,5940273821
2018,1,1000453,5183404,3454625426
2018,1,1000452,4498211,2920058238
2018,1,1000451,4211844,6126445431
2018,1,1000450,3490945,7245400642
2018,1,1000449,3629340,15528801606
2018,1,1000448,3710469,10752003552
2018,1,1000447,3860030,7827118790
2018,1,1000446,3244851,11247503224
2018,1,1000445,3796364,5108830790
2018,1,1000444,4480488,5449285153
2018,1,1000443,4559463,7306194751
2018,1,1000442,3758674,8669680735
2018,1,1000441,3869075,8362090107
2018,1,1000440,3918962,6391449824
2018,1,1000439,4181305,6594095567
2018,1,1000438,4040252,13336772167
2018,1,1000437,3464584,8545694491
2018,1,1000436,4867513,9676469781
2018,1,1000435,3589829,9186284840
2018,1,1000434,2581462,8139219647
2018,1,1000433,3020014,9026230624
2018,1,1000432,3878907,8656921562
2018,1,1000431,2946217,9907092546
2018,1,1000430,3032248,13679140287
2018,1,1000429,3226096,15352040590
2018,1,1000428,4177606,8220951009
2018,1,1000427,3378208,7376204970
2018,1,1000426,3552937,6513801346
2018,1,1000425,3096046,13537892459
2018,1,1000424,3327307,8276714138
2018,1,1000423,3465842,7475386988
2018,1,1000422,3283197,8293009781
2018,1,1000421,3378643,12360092579
2018,1,1000420,3126202,8272323303
2018,1,1000419,3609621,5527527742
2018,1,1000418,3092053,6106409943
2018,1,1000417,2817496,5633404020
2018,1,1000416,3207682,12215889271
2018,1,1000415,3080477,12359471582
2018,1,1000414,3285656,6192213367
2018,1,1000413,3455330,9814877192
2018,1,1000412,3424570,9604017740
2018,1,1000411,2953947,13843205382
2018,1,1000410,3069199,6537522566
2018,1,1000409,3225775,13031655999
2018,1,1000408,3144923,8155671166
2018,1,1000407,2777674,7018913231
2018,1,1000406,3263362,6644926498
2018,1,1000405,3693295,10813560005
2018,1,1000404,3264892,12198070434
2018,1,1000403,3144986,13017773764
2018,1,1000402,3043602,11463383113
2018,1,1000401,3128414,14091982864
2018,1,1000400,3329510,12389612417
2018,1,1000399,2966135,12191536140
2018,1,1000398,3645572,14437765497
2018,1,1000397,4127114,3669295457
2018,1,1000396,3083527,14448595191
2018,1,1000395,3660010,9025498809
2018,1,1000394,3134403,10568873920
2018,1,1000393,3528928,13360142025
2018,1,1000392,3355245,10948933992
2018,1,1000391,3454115,11118198834
2018,1,1000390,3551873,11156714357
2018,1,1000389,3200825,11396839539
2018,1,1000388,2996184,10096694449
2018,1,1000387,3365540,10167320256
2018,1,1000386,3329505,7331670584
2018,1,1000385,3551715,6082233571
2018,1,1000384,3406331,9017003551
2018,1,1000383,3294706,4184957231
2018,1,1000382,3744100,11321453504
2018,1,1000381,3742679,4617107302
2018,1,1000380,3184385,10713427186
2018,1,1000379,3228690,8437717536
2018,1,1000378,3841309,3315888351
2018,1,1000377,4002984,9353405193
2018,1,1000376,2491727,7742633598
2018,1,1000375,3553583,6913530990
2018,1,1000374,2631278,5499397029
2018,1,1000373,3508260,3808733706
2018,1,1000372,3146197,8892458498
2018,1,1000371,3173902,9397998798
2018,1,1000370,3518594,6573531070
2018,1,1000369,3004079,7286526671
2018,1,1000368,3435916,4026386372
2018,1,1000367,3060952,1817411255
2018,1,1000366,3368886,5650638783
2018,1,1000365,3159924,4720288859
2018,1,1000364,3243196,6380610131
2018,1,1000363,2654179,5952849114
2018,1,1000362,3185825,8756571282
2018,1,1000361,3167391,7150802318
2018,1,1000360,3105530,10909904824
2018,1,1000359,3380829,9237576450
2018,1,1000358,2932717,7749030376
2018,1,1000357,2923443,8649709714
2018,1,1000356,2771564,9126778942
2018,1,1000355,2914135,8708068468
2018,1,1000354,2865515,7750154790
2018,1,1000353,4209930,6162560978
2018,1,1000352,3118147,10328543349
2018,1,1000351,3500356,7055514637
2018,1,1000350,2885085,5439166648
2018,1,1000349,3464423,8176481658
2018,1,1000348,3534076,7096076778
2018,1,1000347,3084934,6883916026
2018,1,1000346,2763980,6678172286
2018,1,1000345,2979987,6793129437
2018,1,1000344,3270766,9967384642
2018,1,1000343,2644804,8507455298
2018,1,1000342,2811210,6841504788
2018,1,1000341,3074712,7202713762
2018,1,1000340,3763087,6323826817
2018,1,1000339,2826270,8221782330
2018,1,1000338,2822012,7788871567
2018,1,1000337,2845735,7917791359
2018,1,1000336,3125329,6838647824
2018,1,1000335,3207801,9267867944
2018,1,1000334,2756202,10577803441
2018,1,1000333,2957681,10170222294
2018,1,1000332,3081217,8851985251
2018,1,1000331,3634811,12754456401
2018,1,1000330,3897924,10894639853
2018,1,1000329,4007167,9412000650
2018,1,1000328,4413328,7407421548
2018,1,1000327,2803774,8651336429
2018,1,1000326,3239933,6412338159
2018,1,1000325,2669636,2301528458
2018,1,1000324,2887595,7265991915
2018,1,1000323,3194677,7857835664
2018,1,1000322,2970942,7668491962
2018,1,1000321,2594047,6358103385
2018,1,1000320,3887585,4968102413
2018,1,1000319,3061580,6924446279
2018,1,1000318,2799577,5553943585
2018,1,1000317,3411300,7676836056
2018,1,1000316,3610073,7582870338
2018,1,1000315,2781932,9523377919
2018,1,1000314,3716769,4518093717
2018,1,1000313,3670313,5866105940
2018,1,1000312,3969747,8100580938
2018,1,1000311,3748327,8066071798
2018,1,1000310,4071395,5605707860
2018,1,1000309,3672704,6778379395
2018,1,1000308,3700650,5308144374
2018,1,1000307,3789931,4982348383
2018,1,1000306,3404543,4531546251
2018,1,1000305,3657985,7501872514
2018,1,1000304,3802109,4382132092
2018,1,1000303,4143100,7412724912
2018,1,1000302,4189139,6919259428
2018,1,1000301,4293867,7872446268
2018,1,1000300,3939255,10041103532
2018,1,1000299,2628818,2250786744
